Unnamed: 0,addr,latitude,longitude
3934,서초구 서초동 1570-1,37.4913652,127.0120571
3935,서초구 서초동 1354-5,37.484306200000006,127.0295106
3936,서초구 서초동 1328-10,37.49514620000001,127.0284991
3937,서초구 반포동 59-6,37.5038866,127.00916709999998
3938,서초구 서초동 1713-4,37.4942213,127.01250120000002
3939,서초구 방배동 477-1,37.4774055,126.9875258
3940,서초구 서초동 1318- ,37.4991635,127.0265615
3941,서초구 반포동 69-10,37.5067445,127.0053572
3942,서초구 반포동 75-19,37.5061255,127.0036429
3943,서초구 양재동 350-8,37.4675226,127.0421085
3944,서초구 잠원동 57-0,37.5147757,127.0109013
3945,서초구 방배동 837-15,37.490612,126.9922884
3946,서초구 방배동 456-1,37.4819597,126.98369540000002
3947,서초구 양재동 257-4,37.47458320000001,127.042382
3948,서초구 서초동 1336-1,37.4917843,127.0270635
3949,서초구 방배동 446-1,37.4767651,126.9833128
3950,서초구 서초동 1301-4,37.5029599,127.0208274
3951,서초구 서초동 1339-9,37.4897049,127.03097859999998
3952,서초구 방배동 446-2,37.4767562,126.9835649
3953,서초구 서초동 1705- ,37.4941054,127.0100007
3954,서초구 방배동 794-19,37.49340520000001,126.9889305
3955,서초구 서초동 1336- ,37.4847598,127.03219409999998
3956,서초구 서초동 1589-4,37.4852465,127.012782
3957,서초구 양재동 7-15,37.483923,127.0401307
3958,서초구 서초동 1002-1,37.4818737,127.00449779999998
3959,서초구 반포동 58-7,37.5037808,127.0098739
3960,서초구 서초동 1515-3,37.5168235,127.0188939
3961,영등포구 도림동 820-0,37.5093516,126.8941674
3962,영등포구 문래동 54-0,37.5167893,126.8964879
3963,영등포구 문래동 35-0,37.5127461,126.8911845
3964,영등포구 문래동 31-2,37.5117478,126.8926759
3965,송파구 가락동 94-3,37.4989294,127.1172075
3966,영등포구 문래동 68-0,37.518877,126.89460590000002
3967,서초구 서초동 1329-8,37.4932886,127.02934840000002
3968,서초구 서초동 1627-1,37.4887235,127.0169773
3969,영등포구 문래동 76-1,37.5167483,126.8924863
3970,영등포구 문래동 78-0,37.5155159,126.8928763
3971,영등포구 문래동 82-29,37.5202254,126.890073
3972,영등포구 문래동 93-1,37.5183902,126.8924068
3973,영등포구 문래동 43-0,37.5135879,126.8891654
3974,영등포구 문래동 1-0,37.5168996,126.888336
3975,서초구 서초동 1515-3,37.486398,127.0045067
3976,영등포구 문래동 9-0,37.5151468,126.8859185
3977,영등포구 문래동 10-0,37.5208834,126.8887851
3978,영등포구 문래동 16-2,37.5187652,126.8871558
3979,영등포구 문래동 29-0,37.5210472,126.8870997
3980,영등포구 문래동 38-1,37.519158,126.884908
3981,영등포구 문래동 46-0,37.519818,126.8825535
3982,영등포구 문래동 56-1,37.5183648,126.8887249
3983,영등포구 신길동 22-5,37.5174359,126.9176445
3984,영등포구 신길동 2-3,37.5142125,126.9238205
3985,영등포구 신길동 59-2,37.515164,126.9180431
3986,영등포구 신길동 7-4,37.5160072,126.9209851
3987,영등포구 영등포동 3-4,37.51888220000001,126.9087048
3988,영등포구 영등포동 123- ,37.51955,126.9025952
3989,영등포구 영등포동 431-6,37.5165479,126.9055397
3990,영등포구 영등포동 440- ,37.5175409,126.9057372
3991,영등포구 영등포동 65-1,37.5192303,126.9048618
3992,영등포구 영등포동 68-3,37.5197676,126.9041466
3993,영등포구 영등포동 82- ,37.5191023,126.9037848
3994,영등포구 영등포동 19- ,37.5201676,126.905784
3995,영등포구 영등포동 31- ,37.519848,126.9056541
3996,영등포구 영등포동 43- ,37.5213201,126.9053073
3997,영등포구 영등포동 3-2,37.520831,126.9043202
3998,영등포구 영등포동 7- ,37.5212412,126.90462
3999,영등포구 영등포동 8-3,37.521673,126.9047049
4000,영등포구 영등포동 29-28,37.5250097,126.9076397
4001,성동구 도선동 35-2,37.5617708,127.0352876
4002,성동구 송정동 75-14,37.5491175,127.0600419
4003,양천구 신월동 956- ,37.51990770000001,126.8325754
4004,강서구 방화동 583- ,37.5697311,126.8094357
4005,양천구 목동 804-35,37.5302693,126.8655646
4006,용산구 청암동 168-22,37.5347113,126.9458817
4007,서대문구 창천동 31-69,37.5589843,126.9392055
4008,강동구 천호동 308-11,37.5451483,127.1295929
4009,강북구 수유동 472-211,37.6315847,127.0179228
4010,강서구 가양동 26-1,37.5674482,126.8503067
4011,노원구 상계동 1132-35,37.6765124,127.0557541
4012,노원구 공릉동 649-12,37.6195818,127.0804796
4013,도봉구 도봉동 601-55,37.6744357,127.0441036
4014,서대문구 남가좌동 79-166,37.5739201,126.9238418
4015,강남구 논현동 5-6,37.5177234,127.024216
4016,서대문구 홍은동 342-16,37.5851303,126.9238657
4017,성동구 금호동1가 37-1,37.55314110000001,127.0283819
4018,도봉구 창동 676-72,37.6467586,127.0394528
4019,서초구 방배동 810-22,37.4925443,126.9909788
4020,은평구 수색동 154-5,37.5810517,126.8977686
4021,중랑구 면목동 198-56,37.5903554,127.0729769
4022,성북구 정릉동 137-1,37.6038389,127.0132683
4023,중구 정동 34-31,37.56433610000001,126.9723492
4024,용산구 동자동 24-11,37.5501213,126.9738685
4025,성북구 보문동5가 146-7,37.5828893,127.0204336
4026,관악구 신림동 1571-8,37.48243950000001,126.9194736
4027,광진구 광장동 239-6,37.5456099,127.1036622
4028,광진구 중곡동 18-70,37.5645092,127.087049
4029,금천구 독산동 1043-51,37.4630734,126.9034265
4030,서초구 서초동 1603-55,37.4859595,127.0187835
4031,서초구 서초동 1574-1,37.49255170000001,127.0130015
4032,서초구 잠원동 26-12,37.5139113,127.0182379
4033,성동구 행당동 142-4,37.5591848,127.0349674
4034,성동구 사근동 11-7,37.5602963,127.0417996
4035,성동구 성수동 236-59,37.5371882,127.0606794
4036,영등포구 영등포동 57- ,37.5187588,126.9050937
4037,영등포구 영등포동 46-1,37.5232412,126.9029883
4038,영등포구 영등포동 47-2,37.523737,126.9049392
4039,은평구 녹번동 160- ,37.6023042,126.9224771
4040,은평구 대조동 6-9,37.61122039999999,126.9286986
4041,은평구 불광동 281-92,37.6108057,126.9300779
4042,은평구 불광동 481-74,37.6206927,126.9203885
4043,강동구 성내3동 430-29,37.52608970000001,127.1328674
4044,관악구 보라매동 661- ,37.4882161,126.9327457
4045,영등포구 영등포동 79- ,37.51935770000001,126.9038963
4046,영등포구 여의도동  - ,37.5273912,126.9343681
4047,서초구 잠워농  - ,37.5190618,127.0092552
4048,성동구 성수1가1동 685- ,37.5414774,127.0435224
4049,마포구 상암동  - ,37.5604305,126.8889633
4050,강북구 송천동 327-1,37.6201883,127.0282841
4051,강서구 방화3동 628- ,37.5787688,126.8135415
4052,관악구 신사동 511-1,37.4844256,126.9154642
4053,노원구 상계동 722- ,37.6549193,127.066999
4054,노원구 상계동 723- ,37.6546448,127.0637012
4055,서초구 양재동 323-1,37.47059820000001,127.0412176
4056,영등포구 양평동 211-1,37.5236403,126.8882593
4057,영등포구 영등포동 35-1,37.5272006,126.9052597
4058,중구 을지로6가 17-2,37.56880200000001,127.0077263
4059,중구 다동 92- ,37.567948,126.982079
4060,중구 순화동 175- ,37.5604985,126.972925
4061,중구 충무로4가 148-1,37.5620265,126.9940118
4062,중구 회현동 631- ,37.554053,126.9748246
4063,중구 을지로5가 133-1,37.5659886,127.0033311
4064,강남구 신사동 548-1,37.5240056,127.0228243
4065,강동구 고덕동 670-2,37.5591047,127.1489446
4066,용산구 한남동 747-18,37.5386881,126.9989942
4067,성북구 보문동 20- ,37.5828177,127.0209822
4068,성북구 석관동 337-1,37.61018789999999,127.0563618
4069,성북구 종암동 3-1343,37.6009561,127.0332162
4070,서초구 서초동 1376-1,37.4833083,127.0294865
4071,중랑구 면목동 42-1,37.5893414,127.0957409
4072,노원구 중계동 356- ,37.6579413,127.0761917
4073,서초구 방배동 821-1,37.490443,126.9868762
4074,강남구 개포동 183-1,37.4907848,127.06929209999998
4075,강남구 수서동 722- ,37.48743020000001,127.1063428
4076,강남구 일원동 52-13,37.47846420000001,127.0735581
4077,송파구 오금동 6- ,37.5082089,127.1325968
4078,송파구 마천동 11- ,37.50166420000001,127.1457883
4079,노원구 하계동 251-8,37.6386812,127.0740285
4080,노원구 월계동 63-1,37.6385536,127.05126409999998
4081,노원구 상계동 765-1,37.647133200000006,127.0602438
4082,노원구 상계동 663- ,37.6630925,127.052904
4083,노원구 상계동 679- ,37.6639785,127.0620354
4084,영등포구 양평동1가 250-44,37.5240518,126.8864412
4085,강남구 논현동 8-11,37.5185709,127.028251
4086,강남구 논현동 201-14,37.5051171,127.0254067
4087,강남구 도곡동 411-9,37.485446,127.0433829
4088,강서구 등촌동 566-28,37.5359686,126.86299
4089,서초구 양재동 236- ,37.4727131,127.0349666
4090,강서구 방화동 523-22,37.57146820000001,126.804295
4091,강서구 화곡동 862-16,37.53161400000001,126.8560608
4092,동대문구 답십리동 2-51,37.568886600000006,127.0634715
4093,동대문구 전농동 581-24,37.5799985,127.0511457
4094,양천구 신월동 987-2,37.5180249,126.8338428
4095,양천구 신정동 330-4,37.5115468,126.8724124
4096,강서구 등촌동 687-4,37.56342479999999,126.8417797
4097,노원구 상계동 686- ,37.6609273,127.0641764
4098,은평구 갈현동 474-1,37.6147368,126.9158617
4099,은평구 응암동 115-25,37.5981336,126.91943700000002
4100,은평구 역촌동 47-1,37.60682120000001,126.9141415
4101,서대문구 연희동 446-92,37.5678378,126.9186952
4102,마포구 서교동 359- ,37.5522684,126.9233336
4103,종로구 무악동 46-1785,37.5776279,126.9623586
4104,중구 신당동 236-542,37.5639496,127.0133761
4105,성동구 마장동 573-1,37.5670224,127.0364416
4106,성동구 상왕십리동 16-13,37.57013370000001,127.0237598
4107,강동구 강일동 500-6,37.55667370000001,127.17196
4108,양천구 목동 919-3,37.5303524,126.87120149999998
4109,동대문구 이문동 255-119,37.6036906,127.06176809999998
4110,서대문구 창천동 84-23,37.560074,126.934334
4111,영등포구 양평1동 46-0,37.5266614,126.8917431
4112,영등포구 당산동3가 370-3,37.5243251,126.8955041
4113,동대문구 전농동 32-20,37.5784394,127.06330459999998
4114,마포구 연남동 250-1,37.5645845,126.9223387
4115,마포구 창전동 3-242,37.5520082,126.9291205
4116,양천구 목동 921- ,37.5280077,126.8732967
4117,송파구 풍납동 388-1,37.5262163,127.1096293
4118,영등포구 문래동 55-7,37.5152116,126.8952614
4119,영등포구 문래동 94-0,37.5185472,126.8911605
4120,영등포구 문래동 36-0,37.5201112,126.8853624
4121,영등포구 신길동 67-1,37.5154607,126.9184703
4122,영등포구 신길동 255-9,37.5065154,126.9104574
4123,영등포구 신길동 364-0,37.5058185,126.9011124
4124,서초구 반포동 44-1,37.4996154,127.01197720000002
4125,영등포구 신길동 4501-0,37.4973643,126.9124059
4126,영등포구 신길동 2349-0,37.5003328,126.9157099
4127,영등포구 신길동 3591-0,37.5011533,126.9100543
4128,영등포구 신길동 3632-2,37.4990643,126.908687
4129,서초구 방배동 732-2,37.4972519,126.9837652
4130,영등포구 신길동 4759-0,37.4966477,126.9111542
4131,서대문구 홍제동 278-53,37.5945439,126.9477341
4132,성북구 안암동2가 140-3,37.5853093,127.0215707
4133,용산구 한강로2가 2-341,37.5316728,126.9686939
4134,용산구 효창동 256- ,37.54509270000001,126.9616703
4135,성동구 응봉동 269-4,37.5484499,127.0307668
4136,성동구 응봉동 270- ,37.5484658,127.0319635
4137,성동구 용답동 27-1,37.5601563,127.0540369
4138,마포구 합정동 394-1,37.5504515,126.9085316
4139,강서구 가양동 1461-1,37.5702061,126.8470847
4140,강서구 가양동 1489-1,37.5595051,126.8629722
4141,구로구 개봉동 340-8,37.4901011,126.8530205
4142,양천구 목동 516-1,37.5466971,126.8770034
4143,양천구 신월동 167-1,37.5338479,126.8292763
4144,양천구 신정동 209-6,37.5093641,126.8662621
4145,도봉구 방학동 707-14,37.6657406,127.0433211
4146,서대문구 연희동 604- ,37.57508710000001,126.926406
4147,서대문구 충정로2가 8-2,37.5658722,126.9662341
4148,강동구 천호동 354-4,37.541603,127.1240904
4149,강남구 삼성동 169-17,37.50989570000001,127.0651174
4150,강북구 번동 428-34,37.6350896,127.036544
4151,강서구 가양동 272-31,37.570436,126.838124
4152,강서구 화곡동 22-80,37.5418904,126.8553426
4153,강북구 번동 106- ,37.6211497,127.0453417
4154,구로구 궁동 283-2,37.4973627,126.8289827
4155,노원구 공릉동 379-17,37.62694260000001,127.071947
4156,구로구 신도림동 361- ,37.5079252,126.88708429999998
4157,구로구 구로동 461-13,37.4952369,126.8823614
4158,도봉구 도봉동 561-6,37.6843542,127.0457294
4159,동작구 대방동 383-19,37.5058455,126.9229235
4160,강남구 수서동 735- ,37.4873188,127.100841
4161,금천구 시흥동 784-15,37.4499258,126.8959379
4162,금천구 시흥동 672-11,37.4393198,126.9008963
4163,도봉구 창동 603-84,37.6414052,127.0402694
4164,마포구 창전동 13-6,37.5498801,126.9326977
4165,서대문구 북가좌동 392-5,37.5757613,126.903892
4166,서대문구 홍은동 431- ,37.5808184,126.93658390000002
4167,마포구 합정동 427-4,37.553754100000006,126.9115032
4168,서초구 반포동 56-2,37.503196,127.0108983
4169,성북구 정릉동 113-61,37.6005435,127.014154
4170,성북구 하월곡동 67-49,37.6031531,127.0353271
4171,은평구 신사동 338-4,37.5894163,126.9127903
4172,은평구 증산동 222-3,37.5790777,126.901343
4173,중랑구 면목동 180-1,37.5909793,127.0797257
4174,중랑구 면목동 50-2,37.5876484,127.0954727
4175,중랑구 중화동 305-42,37.6017576,127.0790782
4176,종로구 경운동 96-18,37.5764837,126.985954
4177,도봉구 쌍문동 707-20,37.661225,127.0417345
4178,양천구 신정동 321-5,37.5169939,126.8664721
4179,양천구 신월동 987-1,37.5190601,126.8356196
4180,영등포구 당산동 309- ,37.5236799,126.8964476
4181,영등포구 당산동 560- ,37.528643,126.8945047
4182,영등포구 당산동 305-4,37.5347219,126.90211229999998
4183,영등포구 문래동 14-56,37.5138992,126.8951598
4184,영등포구 문래동 77-11,37.5173884,126.8901603
4185,영등포구 양평동 164-22,37.5227196,126.8896975
4186,서초구 방배동 764-30,37.4953984,126.9831778
4187,서초구 반포동 19-4,37.505277,127.0071934
4188,서초구 서초동 1694-8,37.4951938,127.01364850000002
4189,서초구 방배동 3000-1,37.4864862,126.9826674
4190,서초구 서초동 1355-9,37.4853311,127.0290755
4191,서초구 서초동 1316-15,37.4984732,127.0241941
4192,서초구 양재동 2-11,37.4847121,127.0396459
4193,서초구 서초동 1556-2,37.4914884,127.0106312
4194,서초구    - ,37.4768081,126.9835477
4195,강동구 천호동  - ,37.5482128,127.1210916
4196,송파구 잠실동  - ,37.5185474,127.0768915
4197,서초구 잠원동  - ,37.5188409,127.00962959999998
4198,중구 수표동 56-1,37.5671336,126.9894788
4199,중구 을지로3가 302-1,37.56576010000001,126.9919757
4200,강동구 천호동 221-2,37.5450269,127.1363371
4201,강동구 고덕동 494-1,37.5572295,127.1520237
4202,영등포구 양평동3가 59- ,37.5280779,126.8910577
4203,노원구 상계동 44-1,37.6803263,127.0572177
4204,강동구 길동 368-5,37.5405249,127.1405074
4205,강남구 신사동 503-1,37.5188385,127.0192236
4206,송파구 가락동 146-6,37.49577670000001,127.12467240000002
4207,관악구 봉천동 1659-1,37.4772812,126.962371
4208,중구 장교동 1- ,37.5673199,126.9870901
4209,광진구 화양동 45-72,37.5421886,127.0661733
4210,광진구 화양동 7-34,37.5410413,127.0691052
4211,동대문구 이문동 220-26,37.6030226,127.0680153
4212,마포구 동교동 179-4,37.5575404,126.9292288
4213,강서구 방화동 816- ,37.5780159,126.8108963
4214,동대문구 답십리동 477-9,37.5719817,127.0511876
4215,마포구 신수동 100-5,37.5495058,126.9331782
4216,강남구 도곡동 467-5,37.4909477,127.0554106
4217,마포구 대흥동 1-49,37.5560085,126.9427945
4218,성북구 길음동 1064- ,37.6068081,127.0272969
4219,성북구 장위동 117-5,37.6165991,127.0566219
4220,성북구 종암동 3-395,37.5997602,127.0344851
4221,성북구 하월곡동 29-91,37.6024965,127.04090890000002
4222,송파구 문정동 112-3,37.4858217,127.132448
4223,송파구 석촌동 210-16,37.5017184,127.0972924
4224,송파구 오금동 4-1,37.5096855,127.1318405
4225,은평구 수색동 314-1,37.5871483,126.8875817
4226,영등포구 당산동1가 5-5,37.5204449,126.9000741
4227,금천구 독산1동 1007-13,37.4663684,126.8962828
4228,금천구 독산4동 1030-1,37.4676355,126.8984176
4229,송파구 송파동 147-6,37.5071824,127.1175476
4230,중구 소공동 68- ,37.56719870000001,126.9686737
4231,중구 을지로2가 195-8,37.5649441,126.9850024
4232,송파구 문정동 54-4,37.4886309,127.121698
4233,송파구 방이동 227-4,37.5070465,127.1198562
4234,강동구 천호동 363- ,37.5448829,127.1287867
4235,영등포구 영등포동 57- ,37.525198,126.9034142
4236,동작구 노량진동 194-3,37.5127408,126.948652
4237,서초구 방배동 474-14,37.4773473,126.9864111
4238,서초구 서초동 1329-2,37.4941256,127.0288888
4239,서초구 서초동 1715-3,37.4939698,127.01281029999998
4240,광진구 자양동 630- ,37.53433620000001,127.0822026
4241,노원구 하계동 273-3,37.6322004,127.06902
4242,성동구 도선동 2-4,37.5641845,127.0358862
4243,성동구 성수2가동 317-3,37.5438851,127.057218
4244,영등포구 신길동 4933-0,37.50700870000001,126.9032729
4245,성동구 사근동 102-26,37.5539817,127.0463602
4246,은평구 신사동 338-1,37.5901719,126.9130171
4247,서초구 서초동 1685-10,37.4975326,127.0131212
4248,서대문구 홍은동 171-5,37.5953981,126.93962340000002
4249,영등포구 신길동 4214- ,37.4983539,126.9198238
4250,영등포구 신길동 623-5,37.5008611,126.920323
4251,중랑구 면목동 169-6,37.5795601,127.0793365
4252,서초구 서초동 1303-1,37.5037784,127.0231321
4253,구로구 구로동 100-10,37.4962285,126.8884467
4254,강북구 송천동 860-56,37.6183652,127.0238671
4255,동대문구 신설동 101-2,37.5757467,127.024498
4256,성동구 용답동 69-2,37.5657895,127.0533262
4257,영등포구 영등포동8가 86-3,37.5314431,126.9053911
4258,은평구 갈현동 1-6,37.62737910000001,126.9194269
4259,종로구 혜화동 102-2,37.5861075,127.0010225
4260,중구 장충동2가 186-69,37.56082,127.0032679
4261,강동구 암사동 503-30,37.5518343,127.1276399
4262,양천구 신정동 1287-3,37.5119016,126.8414102
4263,광진구 자양동 767-4,37.5399575,127.0829411
4264,강서구 공항동 28-1,37.5615236,126.8119534
4265,강서구 가양동 1478- ,37.5647547,126.8526283
4266,강서구 마곡동 56-22,37.5732308,126.8320825
4267,서대문구 천연동 101- ,37.5711065,126.959128
4268,서대문구 북아현동 129-37,37.5594983,126.9570333
4269,은평구 불광동 500- ,37.6263762,126.9207532
4270,서초구 방배동 922-18,37.4833481,126.9944947
4271,서초구 방배동 983-14,37.4803704,126.9990533
4272,성북구 동선동2가 3-2,37.590421,127.0181726
4273,도봉구 방학동 717-6,37.6677095,127.0454852
4274,영등포구 당산3가 270-0,37.5254984,126.8969834
4275,영등포구 양평동1가 28-1,37.5225618,126.8912983
4276,영등포구 영등포동4가 147-1,37.5200771,126.9029038
4277,영등포구 영등포동3가 10-4,37.5170292,126.9077003
4278,영등포구 문래 77-13,37.5192796,126.8922753
4279,동작구 노량진동 100-1,37.5135286,126.9435061
4280,은평구 응암동 64-3,37.6009163,126.9315178
4281,은평구 응암동 427-38,37.5952497,126.918896
4282,관악구 신림본동 10-634,37.4839195,126.9375538
4283,서초구 방배동 479-5,37.4760399,126.9864306
4284,영등포구 문래동 16-0,37.5190316,126.8872621
4285,영등포구 영등포동 434-5,37.5172372,126.9056217
4286,영등포구 영등포동 44- ,37.5211363,126.9053585
4287,서초구 서초동 1709-5,37.4931068,127.0092419
4288,도봉구 방학동 725-5,37.6617116,127.0496878
4289,은평구 녹번동 160-36,37.6018128,126.9227228
4290,강서구 방화1동 567-35,37.5715915,126.8122697
4291,성북구 동선동 15- ,37.5898918,127.0180361
4292,강서구 개화동 493-3,37.5786436,126.7975467
4293,영등포구 양평1동 24-0,37.5262731,126.8853988
4294,송파구 잠실동  - ,37.5178797,127.0791429
4295,성동구 사근동 296-1,37.56121320000001,127.04587920000002
4296,영등포구 당산동5가 11-33,37.5332963,126.9022231
4297,강동구 암사동 637-6,37.5499847,127.1222814
4298,중구 중림동 10-3,37.559724,126.9688082
4299,중구 서소문동 75-95,37.5627338,126.9738902
4300,성동구 도선동 258- ,37.5632979,127.0326858
4301,광진구 광장동 470-3,37.5413414,127.0971287
4302,송파구 방이동 177-3,37.5150285,127.1176996
4303,중구 명동1가 5-1,37.5642595,126.9859063
4304,중구 남창동 169-2,37.5573935,126.9771022
4305,구로구 개봉동 360-7,37.4860186,126.8538867
4306,송파구 마천동 127- ,37.4968657,127.1485608
4307,구로구 가리봉2동 30-13,37.484173,126.8840168
4308,양천구 신정동 813-17,37.5069869,126.839092
4309,종로구 인사동 194-4,37.5720158,126.9854217
4310,중구 산림동 207-1,37.5681698,126.9953707
4311,강남구 삼성동 159-1,37.5104939,127.0610074
4312,강남구 도곡동 949-1,37.4879732,127.0331977
4313,송파구 방이동 64-11,37.514311600000006,127.1081516
4314,도봉구 창동 13- ,37.6534588,127.049687
4315,도봉구 창동 6-1,37.65268270000001,127.0495675
4316,중구 회현동3가 1-11,37.56047810000001,126.9840849
4317,중구 을지로2가 163-3,37.5658747,126.9867879
4318,성북구 보문동5가 261-3,37.5810908,127.0214277
4319,강서구 등촌동 628-17,37.5591576,126.8566182
4320,영등포구 당산동5가 7-2,37.5331777,126.89797649999998
4321,서초구 서초동 1376-3,37.4835949,127.0334741
4322,영등포구 대림동 710-11,37.4946813,126.899221
4323,영등포구 대림동 775-3,37.4990785,126.8968058
4324,영등포구 대림동 784- ,37.503236,126.8960101
4325,영등포구 도림동 820- ,37.5090649,126.894753
4326,영등포구 문래동 55-5,37.5175404,126.8962101
4327,영등포구 문래동 21- ,37.5183442,126.885447
4328,영등포구 문래동 54- ,37.52025089999999,126.8861585
4329,영등포구 문래동 77-9,37.5172386,126.8895148
4330,영등포구 신길동 221-44,37.51044520000001,126.9107278
4331,영등포구 신길동 4327- ,37.4972914,126.91654479999998
4332,구로구 궁동 142- ,37.5001078,126.8306662
4333,은평구 응암동 577-7,37.59140900000001,126.917231
4334,영등포구 당산동 121-107,37.5278252,126.9078968
4335,서초구 서초동 1656-2,37.4919486,127.0142618
4336,성북구 월곡동 97-22,37.6057864,127.0478842
4337,성북구 장위동 312- ,37.61010039999999,127.0549578
4338,송파구 방이동 183- ,37.5122886,127.1255259
4339,양천구 신월동 199-5,37.5311242,126.830993
4340,영등포구 대림동 667-13,37.5016964,126.8988771
4341,구로구 구로동 188-26,37.4845826,126.8979605
4342,송파구 석촌동 290-0,37.5041849,127.1076919
4343,중구 태평로1가 76-3,37.5689137,126.9757971
4344,중구 명동2가 92-3,37.56233579999999,126.9822574
4345,중구 장충동2가 186-210,37.5595263,127.0041103
4346,중구 을지로1가 42- ,37.5666979,126.980085
4347,송파구 방이1동 200- ,37.5109819,127.12391
4348,강서구 등촌동 269-8,37.5533084,126.8586598
4349,강남구 대치동 626-0,37.4933145,127.0590994
4350,강북구 번동 418-1,37.6391643,127.0275017
4351,도봉구 창동 8- ,37.6522435,127.0493762
4352,중구 소공동 57-10,37.5628865,126.9719122
4353,성북구 장위동 215-1,37.6183242,127.04644070000002
4354,강남구 대치동 994-17,37.4999236,127.0670575
4355,성북구 보문동7가 109-1,37.5796901,127.0232971
4356,중구 소공동 112-44,37.5629714,126.97864479999998
4357,강남구 개포동 189-3,37.4880268,127.07372279999998
4358,강북구 번동 232- ,37.6323896,127.0387799
4359,관악구 은천동 936-4,37.4859005,126.9408467
4360,광진구 중곡3동 684- ,37.5688655,127.080131
4361,광진구 구의동 680-22,37.5368579,127.0874701
4362,구로구 구로동 109-4,37.5001579,126.8893405
4363,강서구 오쇠동 150-5,37.5381593,126.7980054
4364,동대문구 장안동 414-7,37.5624178,127.0602611
4365,광진구 중곡동 158-19,37.5578884,127.0801543
4366,강남구 신사 666-14,37.5234299,127.0386491
4367,영등포구 여의도동 24-5,37.5242757,126.92767340000002
4368,영등포구 여의도동 45-13,37.5202179,126.9287697
4369,영등포구 여의도 3-0,37.5218922,126.9245312
4370,강동구 명일동 306-7,37.5535052,127.1434123
4371,구로구 개봉동 415- ,37.4945859,126.8587827
4372,영등포구 영등포동 647-1,37.5124689,126.9053145
4373,강동구 명일동 340-1,37.5475003,127.1465801
4374,금천구 독산동 195-2,37.4698786,126.9023057
4375,송파구 마천동 49-11,37.4999939,127.1478161
4376,서초구 서초동 1337-17,37.4925567,127.0293007
4377,영등포구 양평동 13-1,37.5215264,126.889502
4378,서대문구 연희동 220-55,37.5660379,126.9250085
4379,영등포구 여의도동 13-11,37.5306931,126.9202702
4380,동대문구 전농동 60-19,37.5785365,127.0576112
4381,영등포구 대림동 667-9,37.5023074,126.8995663
4382,중구 충무로1가 23-1,37.5618281,126.98426059999998
4383,성북구 하월곡동 79-107,37.6115315,127.0356057
4384,구로구 개봉2동 261-6,37.49086810000001,126.8565277
4385,마포구 서교동 395-166,37.5514373,126.9170103
4386,동대문구 장안동 464-1,37.5619727,127.0653799
4387,송파구 방이동 22-0,37.51545529999999,127.1076155
4388,영등포구 영등포동 29-126,37.5234524,126.9087296
4389,은평구 녹번동 84- ,37.6024905,126.9288362
4390,관악구 조원동 564-4,37.48121629999999,126.9093473
4391,광진구 군자동 53-8,37.5551851,127.0759504
4392,구로수 신도림동 390-44,37.5078489,126.88053290000002
4393,동대문구 장안동 415-9,37.5621381,127.0622628
4394,성북구 정릉동 401-46,37.6088182,127.0101003
4395,강남구 율현동 240- ,37.4749679,127.1069482
4396,구로구 고척동 76-74,37.498277,126.8645925
4397,양천구 신정6동 319-20,37.5202882,126.8694919
4398,구로구 구로동 103-10,37.4962919,126.89004640000002
4399,은평구 갈현동 497-1,37.6146648,126.9130292
4400,양천구 목4동 762-6,37.536045,126.8701456
4401,금천구 시흥2 966-0,37.4376345,126.9034741
4402,영등포구 대림동 695- ,37.4955689,126.8999366
4403,송파구 오금동 134-1,37.5013481,127.1413487
4404,중구 서소문동 41-3,37.5636477,126.9740938
4405,중구 을지로5가 19-29,37.56746079999999,127.00190320000002
4406,중구 명동 185- ,37.5658377,126.9862032
4407,중구 신당동 360-3,37.55489910000001,127.0099634
4408,중구 서소문동 58-12,37.5619834,126.9728325
4409,영등포구 신길동 1678- ,37.5031657,126.9171489
4410,양천구 신정동 329-9,37.5191969,126.8707188
4411,마포구 도화동 51-3,37.5417901,126.9464981
4412,은평구 수색동 153-9,37.5816402,126.8968155
4413,광진구 구의동 252-5,37.5384586,127.084869
4414,광진구 자양동 615-27,37.5328529,127.0780199
4415,광진구 자양동 44-2,37.5365812,127.0648749
4416,서초구 양재동 99-5,37.4766818,127.0406135
4417,동대문구 답십리동 497-67,37.5684721,127.0511308
4418,강북구 수유동 179-5,37.6421235,127.0256742
4419,마포구 노고산동 40-1,37.555787,126.9399677
4420,마포구 도화동 538- ,37.5413617,126.9463046
4421,금천구 독산2동 1054-28,37.4636964,126.8978728
4422,금천구 시흥5동 251-3,37.4508044,126.9101565
4423,영등포구 대림동 688- ,37.5001159,126.8983575
4424,은평구 녹번동 5- ,37.607855,126.9344645
4425,중구 필동 78-2,37.5601495,126.99560859999998
4426,동대문구 장안동 395-2,37.5680005,127.0661025
4427,강서구 등촌3동 684-2,37.5669721,126.8413869
4428,광진구 군자동 470-5,37.5567655,127.0763714
4429,영등포구 여의도동 2- ,37.5245188,126.9186144
4430,동대문구 장안동 428-3,37.5662217,127.0667513
4431,성북구 길음동 1080- ,37.60524229999999,127.0247815
4432,강남구 역삼동 654-4,37.5074347,127.0392418
4433,강남구 역삼동 834-47,37.4944349,127.0350946
4434,강남구 청담동 3-6,37.5233473,127.0427395
